Time (ms),Type,Order ID,Size,Price,Direction,,Ask Price 1,Ask Size 1,Bid Price 1,Bid Size 1,,Price (plot),Ask Price 1 (plot),Ask Size 1 (plot),Bid Price 1 (plot),Bid Size 1 (plot)
50529.76134,1,204130764,4,2216900,1,,2218600,140,2216900.00,22,,,,,,
50529.76568,3,204080553,18,2218600,-1,,2218600,122,2216900.00,22,,,,,,
50536.90874,1,204191186,14,2218600,-1,,2218600,136,2216900.00,22,,,,,,
50542.20089,1,204234698,116,2218500,-1,,2218500,116,2216900.00,22,,,,,,
50542.20103,1,204234699,100,2218500,-1,,2218500,216,2216900.00,22,,,,,,
50542.20126,1,204234700,100,2218500,-1,,2218500,316,2216900.00,22,,,,,,
50552.97063,1,204281336,100,2218500,-1,,2218500,416,2216900.00,22,,,,,,
50552.97083,3,204234700,100,2218500,-1,,2218500,316,2216900.00,22,,,,,,
50553.62872,3,204054028,18,2216900,1,,2218500,316,2216900.00,4,,,,,,
50554.24761,1,204301117,10,2216900,1,,2218500,316,2216900.00,14,,,,,,
50555.72622,1,204311759,18,2216900,1,,2218500,316,2216900.00,32,,,,,,
50555.72997,3,204301117,10,2216900,1,,2218500,316,2216900.00,22,,,,,,
50555.73006,1,204313440,10,2217000,1,,2218500,316,2217000.00,10,,,,,,
50555.73032,3,204313440,10,2217000,1,,2218500,316,2216900.00,22,,,,,,
50555.7304,1,204313526,10,2217000,1,,2218500,316,2217000.00,10,,,,,,
50555.73048,3,204313526,10,2217000,1,,2218500,316,2216900.00,22,,,,,,
50555.73058,1,204313572,10,2217000,1,,2218500,316,2217000.00,10,,,,,,
50555.73066,3,204313572,10,2217000,1,,2218500,316,2216900.00,22,,,,,,
50574.24761,1,204410593,10,2217000,1,,2218500,316,2217000.00,10,,,,,,
50578.72385,3,204234698,116,2218500,-1,,2218500,200,2217000.00,10,,,,,,
50584.69878,3,204410593,10,2217000,1,,2218500,200,2216900.00,22,,,,,,
50584.69886,1,204459279,10,2217100,1,,2218500,200,2217100.00,10,,,,,,
50584.70427,3,204459279,10,2217100,1,,2218500,200,2216900.00,22,,,,,,
50585.24372,1,204474514,7,2218500,-1,,2218500,207,2216900.00,22,,,,,,
50594.18041,3,204311759,18,2216900,1,,2218500,207,2216900.00,4,,,,,,
50594.18163,5,0,43,2218050,1,,2218500,207,2216900.00,4,,,,,,
50594.21421,3,204130764,4,2216900,1,,2218500,207,2216800.00,4,,,,,,
50594.30481,3,204147402,4,2216800,1,,2218500,207,2216700.00,4,,,,,,
50596.72923,5,0,100,2218000,-1,,2218500,207,2216700.00,4,,,,,,
50596.73569,5,0,100,2218000,-1,,2218500,207,2216700.00,4,,,,,,
50599.18122,5,0,100,2218000,-1,,2218500,207,2216700.00,4,,,,,,
50601.06563,1,204609530,100,2218400,-1,,2218400,100,2216700.00,4,,,,,,
50601.10022,3,204168809,4,2216700,1,,2218400,100,2216600.00,22,,,,,,
50601.10032,1,204615504,7,2218400,-1,,2218400,107,2216600.00,22,,,,,,
50601.10362,1,204617661,100,2218300,-1,,2218300,100,2216600.00,22,,,,,,
50601.10474,3,204039258,18,2216600,1,,2218300,100,2216600.00,4,,,,,,
50601.12694,3,204048323,4,2216600,1,,2218300,100,2216500.00,4,,,,,,
50601.13232,1,204630426,100,2218300,-1,,2218300,200,2216500.00,4,,,,,,
50601.13536,1,204631274,20,2218300,-1,,2218300,220,2216500.00,4,,,,,,
50601.16813,1,204636272,200,2216600,1,,2218300,220,2216600.00,200,,,,,,
50601.19757,1,204639475,7,2218300,-1,,2218300,227,2216600.00,200,,,,,,
50601.36577,3,204617661,100,2218300,-1,,2218300,127,2216600.00,200,,,,,,
50601.4122,3,204636272,200,2216600,1,,2218300,127,2216200.00,200,,,,,,
50601.41269,1,204646304,20,2218300,-1,,2218300,147,2216200.00,200,,,,,,
50601.42958,1,204646600,100,2216800,1,,2218300,147,2216800.00,100,,,,,,
50602.01996,3,204646600,100,2216800,1,,2218300,147,2216200.00,200,,,,,,
50602.32725,1,204660903,20,2216200,1,,2218300,147,2216200.00,220,,,,,,
50602.35049,1,204662040,100,2217600,-1,,2217600,100,2216200.00,220,,,,,,
50602.35074,1,204662043,100,2217600,-1,,2217600,200,2216200.00,220,,,,,,
50602.35664,3,204662040,100,2217600,-1,,2217600,100,2216200.00,220,,,,,,
50602.45372,3,204535749,200,2216200,1,,2217600,100,2216200.00,20,,,,,,
50602.45435,3,204660903,20,2216200,1,,2217600,100,2216100.00,135,,,,,,
50603.16246,3,204564542,15,2216100,1,,2217600,100,2216100.00,120,,,,,,
50603.67904,3,204640471,20,2216100,1,,2217600,100,2216100.00,100,,,,,,
50603.68639,1,204686312,200,2217400,-1,,2217400,200,2216100.00,100,,,,,,
50603.71305,3,204645218,100,2216100,1,,2217400,200,2215900.00,400,,,,,,
50603.75046,1,204691855,20,2215900,1,,2217400,200,2215900.00,420,,,,,,
50603.76837,3,204691855,20,2215900,1,,2217400,200,2215900.00,400,,,,,,
50603.87564,1,204695622,20,2215900,1,,2217400,200,2215900.00,420,,,,,,
50605.09985,3,204686312,200,2217400,-1,,2217600,100,2215900.00,420,,,,,,
50605.10004,3,204662043,100,2217600,-1,,2217700,107,2215900.00,420,,,,,,
50605.10044,1,204712736,20,2215900,1,,2217700,107,2215900.00,440,,,,,,
50605.10079,1,204712749,20,2216100,1,,2217700,107,2216100.00,20,,,,,,
50605.10108,1,204712760,4,2216100,1,,2217700,107,2216100.00,24,,,,,,
50608.36232,1,204734403,100,2217700,-1,,2217700,207,2216100.00,24,,,,,,
50613.83062,1,204767720,100,2217300,-1,,2217300,100,2216100.00,24,,,,,,
50613.83085,3,204712760,4,2216100,1,,2217300,100,2216100.00,20,,,,,,
50613.83141,3,204712749,20,2216100,1,,2217300,100,2215900.00,424,,,,,,
50614.49431,1,204772156,10,2215900,1,,2217300,100,2215900.00,434,,,,,,
50615.65638,1,204776887,10,2216000,1,,2217300,100,2216000.00,10,,,,,,
50616.27193,5,0,10,2216950,-1,,2217300,100,2216000.00,10,,,,,,
50616.27193,4,204767720,90,2217300,-1,,2217300,10,2216000.00,10,,,,,,
50616.27364,1,204779962,100,2216700,1,,2217300,10,2216700.00,100,,,,,,
50616.27755,3,204779962,100,2216700,1,,2217300,10,2216000.00,10,,,,,,
50618.08668,5,0,100,2217000,-1,,2217300,10,2216000.00,10,,,,,,
50618.09262,5,0,100,2217000,-1,,2217300,10,2216000.00,10,,,,,,
50620.00548,3,204776887,10,2216000,1,,2217300,10,2215900.00,130,,,,,,
50623.4818,3,204772156,10,2215900,1,,2217300,10,2215900.00,120,,,,,,
50625.65063,1,204856696,100,2216700,1,,2217300,10,2216700.00,100,,,,,,
50626.16327,1,204868115,100,2217300,-1,,2217300,110,2216700.00,100,,,,,,
50627.25047,3,204856696,100,2216700,1,,2217300,110,2216200.00,20,,,,,,
50628.81303,1,204891669,100,2216200,1,,2217300,110,2216200.00,120,,,,,,
50628.81823,3,204891669,100,2216200,1,,2217300,110,2216200.00,20,,,,,,
50629.64505,1,204897890,10,2216200,1,,2217300,110,2216200.00,30,,,,,,
50631.12248,1,204905945,100,2216200,1,,2217300,110,2216200.00,130,,,,,,
50634.35026,1,204935455,100,2216800,1,,2217300,110,2216800.00,100,,,,,,
50637.15013,3,204935455,100,2216800,1,,2217300,110,2216300.00,10,,,,,,
50643.37002,5,0,21,2217200,-1,,2217300,110,2216300.00,10,,,,,,
50643.37002,4,204767720,10,2217300,-1,,2217300,100,2216300.00,10,,,,,,
50643.37002,4,204868115,69,2217300,-1,,2217300,31,2216300.00,10,,,,,,
50643.37044,4,204868115,31,2217300,-1,,2217600,100,2216300.00,10,,,,,,
50643.3828,1,205001733,100,2217600,-1,,2217600,200,2216300.00,10,,,,,,
50643.3977,1,205004778,100,2216900,1,,2217600,200,2216900.00,100,,,,,,
50649.39636,3,205004778,100,2216900,1,,2217600,200,2216500.00,20,,,,,,
50651.12807,3,205005563,20,2216500,1,,2217600,200,2216400.00,10,,,,,,
50654.24761,1,205112174,10,2216500,1,,2217600,200,2216500.00,10,,,,,,
50668.28328,3,205112174,10,2216500,1,,2217600,200,2216300.00,10,,,,,,
50668.28338,1,205190833,10,2216600,1,,2217600,200,2216600.00,10,,,,,,
50668.28353,3,205190833,10,2216600,1,,2217600,200,2216300.00,10,,,,,,
50668.28362,1,205190857,10,2216500,1,,2217600,200,2216500.00,10,,,,,,
50668.28373,3,205190857,10,2216500,1,,2217600,200,2216300.00,10,,,,,,
50668.2838,1,205190869,10,2216500,1,,2217600,200,2216500.00,10,,,,,,
50668.28389,3,205190869,10,2216500,1,,2217600,200,2216300.00,10,,,,,,
50670.05529,3,204935761,10,2216300,1,,2217600,200,2216200.00,33,,,,,,
50670.05924,1,205207212,200,2217400,-1,,2217400,200,2216200.00,33,,,,,,
50670.05934,3,204897890,10,2216200,1,,2217400,200,2216200.00,23,,,,,,
50670.05964,1,205207486,100,2217400,-1,,2217400,300,2216200.00,23,,,,,,
50670.06023,3,205096712,20,2216200,1,,2217400,300,2216200.00,3,,,,,,
50674.24762,1,205247474,10,2216200,1,,2217400,300,2216200.00,13,,,,,,
50675.03539,3,205247474,10,2216200,1,,2217400,300,2216200.00,3,,,,,,
50675.04165,3,205207212,200,2217400,-1,,2217400,100,2216200.00,3,,,,,,
50675.50889,1,205257666,100,2217400,-1,,2217400,200,2216200.00,3,,,,,,
50675.69715,1,205283990,100,2216200,1,,2217400,200,2216200.00,103,,,,,,
50677.56096,1,205309859,400,2217200,-1,,2217200,400,2216200.00,103,,,,,,
50677.56104,1,205309861,100,2217200,-1,,2217200,500,2216200.00,103,,,,,,
50677.57021,3,205309859,400,2217200,-1,,2217200,100,2216200.00,103,,,,,,
50678.01596,3,205283990,100,2216200,1,,2217200,100,2216200.00,3,,,,,,
50678.11063,1,205315543,200,2217000,-1,,2217000,200,2216200.00,3,,,,,,
50678.1107,1,205315544,100,2217000,-1,,2217000,300,2216200.00,3,,,,,,
50678.1204,3,205315543,200,2217000,-1,,2217000,100,2216200.00,3,,,,,,
50678.6611,1,205321133,200,2216800,-1,,2216800,200,2216200.00,3,,,,,,
50678.66117,1,205321135,100,2216800,-1,,2216800,300,2216200.00,3,,,,,,
50678.81734,4,205126149,3,2216200,1,,2216800,300,2215900.00,20,,,,,,
50678.82322,3,205305770,20,2215900,1,,2216800,300,2215800.00,20,,,,,,
50678.83045,3,205321133,200,2216800,-1,,2216800,100,2215800.00,20,,,,,,
50680.84985,1,205335661,100,2216800,-1,,2216800,200,2215800.00,20,,,,,,
50681.05648,1,205336602,100,2215800,1,,2216800,200,2215800.00,120,,,,,,
50681.4538,3,205284004,20,2215800,1,,2216800,200,2215800.00,100,,,,,,
50681.46278,1,205348496,200,2216600,-1,,2216600,200,2215800.00,100,,,,,,
50681.46286,1,205348509,100,2216600,-1,,2216600,300,2215800.00,100,,,,,,
50682.01788,3,205336602,100,2215800,1,,2216600,300,2215400.00,20,,,,,,
50682.01873,3,205212225,20,2215400,1,,2216600,300,2215300.00,200,,,,,,
50682.02547,3,205348496,200,2216600,-1,,2216600,100,2215300.00,200,,,,,,
50682.56032,1,205365909,100,2216400,-1,,2216400,100,2215300.00,200,,,,,,
50682.5604,1,205365911,100,2216400,-1,,2216400,200,2215300.00,200,,,,,,
50682.60912,1,205366420,100,2215400,1,,2216400,200,2215400.00,100,,,,,,
50682.69126,3,205365909,100,2216400,-1,,2216400,100,2215400.00,100,,,,,,
50683.0562,1,205370991,100,2215500,1,,2216400,100,2215500.00,100,,,,,,
50683.46004,1,205375242,100,2216300,-1,,2216300,100,2215500.00,100,,,,,,
50683.46012,1,205375243,100,2216300,-1,,2216300,200,2215500.00,100,,,,,,
50684.01505,3,205370991,100,2215500,1,,2216300,200,2215400.00,100,,,,,,
50685.10313,3,205366420,100,2215400,1,,2216300,200,2215300.00,200,,,,,,
50685.10459,1,205386997,100,2215400,1,,2216300,200,2215400.00,100,,,,,,
50685.11035,3,205375242,100,2216300,-1,,2216300,100,2215400.00,100,,,,,,
50690.4558,3,205386997,100,2215400,1,,2216300,100,2215200.00,10,,,,,,
50690.45725,1,205419897,100,2215400,1,,2216300,100,2215400.00,100,,,,,,
50694.05147,4,205419897,100,2215400,1,,2216300,100,2215200.00,10,,,,,,
50694.05514,1,205440767,100,2216000,-1,,2216000,100,2215200.00,10,,,,,,
50694.05521,1,205440773,100,2216000,-1,,2216000,200,2215200.00,10,,,,,,
50694.05531,4,205343634,10,2215200,1,,2216000,200,2215000.00,143,,,,,,
50694.08079,4,68978626,100,2215000,1,,2216000,200,2215000.00,43,,,,,,
50694.08177,3,205359202,20,2215000,1,,2216000,200,2215000.00,23,,,,,,
50694.11619,1,205441133,100,2215000,1,,2216000,200,2215000.00,123,,,,,,
50695.01917,3,205441133,100,2215000,1,,2216000,200,2215000.00,23,,,,,,
50696.52811,1,205488831,100,2216000,-1,,2216000,300,2215000.00,23,,,,,,
50697.17507,3,205440767,100,2216000,-1,,2216000,200,2215000.00,23,,,,,,
50698.86073,1,205511772,100,2215100,1,,2216000,200,2215100.00,100,,,,,,
50701.99263,1,205541719,100,2215100,1,,2216000,200,2215100.00,200,,,,,,
50702.67671,1,205545939,100,2215900,-1,,2215900,100,2215100.00,200,,,,,,
50702.67679,1,205545940,100,2215900,-1,,2215900,200,2215100.00,200,,,,,,
50703.68382,3,205545939,100,2215900,-1,,2215900,100,2215100.00,200,,,,,,
50704.41058,3,205511772,100,2215100,1,,2215900,100,2215100.00,100,,,,,,
50707.13494,4,205541719,100,2215100,1,,2215900,100,2215000.00,23,,,,,,
50707.15401,4,164962021,23,2215000,1,,2215900,100,2214900.00,14,,,,,,
50707.1634,4,203836492,10,2214900,1,,2215900,100,2214900.00,4,,,,,,
50707.1634,4,205417452,4,2214900,1,,2215900,100,2214800.00,100,,,,,,
50707.16512,1,205581520,100,2215600,-1,,2215600,100,2214800.00,100,,,,,,
50707.1652,1,205581522,100,2215600,-1,,2215600,200,2214800.00,100,,,,,,
50707.16606,3,205581520,100,2215600,-1,,2215600,100,2214800.00,100,,,,,,
50707.18206,4,203926655,100,2214800,1,,2215600,100,2214500.00,10,,,,,,
50707.18415,3,205440810,10,2214500,1,,2215600,100,2214200.00,100,,,,,,
50707.1931,1,205582080,100,2214500,1,,2215600,100,2214500.00,100,,,,,,
50707.19563,1,205582094,100,2214500,1,,2215600,100,2214500.00,200,,,,,,
50707.20791,4,205582080,100,2214500,1,,2215600,100,2214500.00,100,,,,,,
50707.20813,1,205582238,100,2214500,1,,2215600,100,2214500.00,200,,,,,,
50707.68527,1,205584889,200,2215500,-1,,2215500,200,2214500.00,200,,,,,,
50707.68535,1,205584891,100,2215500,-1,,2215500,300,2214500.00,200,,,,,,
50708.36978,4,205582094,100,2214500,1,,2215500,300,2214500.00,100,,,,,,
50708.36978,4,205582238,72,2214500,1,,2215500,300,2214500.00,28,,,,,,
50708.36987,4,205582238,28,2214500,1,,2215500,300,2214000.00,30,,,,,,
50708.37004,1,205590531,100,2214500,1,,2215500,300,2214500.00,100,,,,,,
50710.37262,4,205590531,100,2214500,1,,2215500,300,2214000.00,30,,,,,,
50710.37274,1,205605034,100,2214100,1,,2215500,300,2214100.00,100,,,,,,
50710.37289,1,205605069,100,2214500,1,,2215500,300,2214500.00,100,,,,,,
50717.15546,4,205605069,100,2214500,1,,2215500,300,2214300.00,10,,,,,,
50717.15632,3,205607922,10,2214300,1,,2215500,300,2214200.00,10,,,,,,
50717.15775,1,205664802,100,2215200,-1,,2215200,100,2214200.00,10,,,,,,
50717.15781,1,205664803,100,2215200,-1,,2215200,200,2214200.00,10,,,,,,
50717.15887,3,205606755,10,2214200,1,,2215200,200,2213800.00,100,,,,,,
50717.16041,3,205664810,100,2213800,1,,2215200,200,2213600.00,100,,,,,,
50717.16066,1,205664833,100,2213700,1,,2215200,200,2213700.00,100,,,,,,
50717.16077,1,205664834,100,2213700,1,,2215200,200,2213700.00,200,,,,,,
50717.90423,3,205664834,100,2213700,1,,2215200,200,2213700.00,100,,,,,,
50717.98155,1,205669340,100,2213800,1,,2215200,200,2213800.00,100,,,,,,
50717.98163,1,205669341,100,2213800,1,,2215200,200,2213800.00,200,,,,,,
50717.99309,3,205669340,100,2213800,1,,2215200,200,2213800.00,100,,,,,,
50717.99433,1,205669487,100,2215000,-1,,2215000,100,2213800.00,100,,,,,,
50717.9944,1,205669489,100,2215000,-1,,2215000,200,2213800.00,100,,,,,,
50718.00357,3,205669487,100,2215000,-1,,2215000,100,2213800.00,100,,,,,,
50718.88434,1,205682657,100,2214000,1,,2215000,100,2214000.00,100,,,,,,
50718.88443,1,205682669,100,2214000,1,,2215000,100,2214000.00,200,,,,,,
50718.90928,3,205682669,100,2214000,1,,2215000,100,2214000.00,100,,,,,,
50719.7006,3,205682657,100,2214000,1,,2215000,100,2213600.00,23,,,,,,
50719.70086,1,205692275,100,2213600,1,,2215000,100,2213600.00,123,,,,,,
50719.91533,3,205681441,23,2213600,1,,2215000,100,2213600.00,100,,,,,,
50721.53381,3,205692275,100,2213600,1,,2215000,100,2213500.00,10,,,,,,
50722.15955,1,205715255,100,2214900,-1,,2214900,100,2213500.00,10,,,,,,
50722.15964,1,205715257,100,2214900,-1,,2214900,200,2213500.00,10,,,,,,
50722.16018,3,205682835,10,2213500,1,,2214900,200,2213400.00,10,,,,,,
50722.16042,1,205715264,100,2213400,1,,2214900,200,2213400.00,110,,,,,,
50722.16386,1,205715294,100,2213500,1,,2214900,200,2213500.00,100,,,,,,
50722.16395,1,205715295,100,2213500,1,,2214900,200,2213500.00,200,,,,,,
50722.32364,1,205716493,100,2214800,-1,,2214800,100,2213500.00,200,,,,,,
50722.32372,1,205716495,100,2214800,-1,,2214800,200,2213500.00,200,,,,,,
50722.33108,1,205716517,100,2214700,-1,,2214700,100,2213500.00,200,,,,,,
50722.33115,1,205716519,100,2214700,-1,,2214700,200,2213500.00,200,,,,,,
50722.73405,5,0,100,2213600,1,,2214700,200,2213500.00,200,,,,,,
50722.73471,4,205715294,100,2213500,1,,2214700,200,2213500.00,100,,,,,,
50722.73611,1,205719155,100,2214400,-1,,2214400,100,2213500.00,100,,,,,,
50722.73619,1,205719156,100,2214400,-1,,2214400,200,2213500.00,100,,,,,,
50722.92771,3,205715295,100,2213500,1,,2214400,200,2213400.00,10,,,,,,
50722.92849,3,205664848,10,2213400,1,,2214400,200,2213300.00,100,,,,,,
50723.07571,1,205721545,10,2213300,1,,2214400,200,2213300.00,110,,,,,,
50723.86003,3,205719155,100,2214400,-1,,2214400,100,2213300.00,110,,,,,,
50724.65515,1,205742595,100,2213300,1,,2214400,100,2213300.00,210,,,,,,
50726.41056,1,205762551,200,2214300,-1,,2214300,200,2213300.00,210,,,,,,
50726.41065,1,205762553,100,2214300,-1,,2214300,300,2213300.00,210,,,,,,
50726.41075,3,205742595,100,2213300,1,,2214300,300,2213300.00,110,,,,,,
50734.40897,1,205818262,100,2213300,1,,2214300,300,2213300.00,210,,,,,,
50734.69351,1,205823063,10,2213300,1,,2214300,300,2213300.00,220,,,,,,
50734.72999,3,205823063,10,2213300,1,,2214300,300,2213300.00,210,,,,,,
50734.74426,1,205828702,10,2213300,1,,2214300,300,2213300.00,220,,,,,,
50734.79447,3,205828702,10,2213300,1,,2214300,300,2213300.00,210,,,,,,
50735.97355,1,205838230,10,2213300,1,,2214300,300,2213300.00,220,,,,,,
50736.2823,3,205838230,10,2213300,1,,2214300,300,2213300.00,210,,,,,,
50736.2859,1,205843594,10,2213300,1,,2214300,300,2213300.00,220,,,,,,
50737.14441,3,205843594,10,2213300,1,,2214300,300,2213300.00,210,,,,,,
50737.16404,1,205853908,10,2213300,1,,2214300,300,2213300.00,220,,,,,,
50737.16596,3,205853908,10,2213300,1,,2214300,300,2213300.00,210,,,,,,
50737.17513,1,205854870,10,2213300,1,,2214300,300,2213300.00,220,,,,,,
50737.36065,3,205854870,10,2213300,1,,2214300,300,2213300.00,210,,,,,,
50737.50131,1,205859449,10,2213300,1,,2214300,300,2213300.00,220,,,,,,
50741.07046,1,205893045,100,2213300,1,,2214300,300,2213300.00,320,,,,,,
50741.07165,3,205762551,200,2214300,-1,,2214300,100,2213300.00,320,,,,,,
50741.07174,3,205859449,10,2213300,1,,2214300,100,2213300.00,310,,,,,,
50741.07183,1,205893050,10,2213400,1,,2214300,100,2213400.00,10,,,,,,
50741.6106,1,205896040,100,2214200,-1,,2214200,100,2213400.00,10,,,,,,
50741.61068,1,205896041,100,2214200,-1,,2214200,200,2213400.00,10,,,,,,
50741.61068,3,205893050,10,2213400,1,,2214200,200,2213300.00,310,,,,,,
50741.9601,3,205896040,100,2214200,-1,,2214200,100,2213300.00,310,,,,,,
50742.0733,1,205898594,7,2213600,1,,2214200,100,2213600.00,7,,,,,,
50742.24516,4,205896041,100,2214200,-1,,2214600,100,2213600.00,7,,,,,,
50742.54716,4,205736153,100,2214600,-1,,2214700,100,2213600.00,7,,,,,,
50742.55804,1,205933939,23,2213600,1,,2214700,100,2213600.00,30,,,,,,
50742.90079,4,205716517,19,2214700,-1,,2214700,81,2213600.00,30,,,,,,
50742.9008,4,205716517,16,2214700,-1,,2214700,65,2213600.00,30,,,,,,
50742.90093,4,205716517,65,2214700,-1,,2214800,100,2213600.00,30,,,,,,
50742.90256,4,205716493,100,2214800,-1,,2214900,100,2213600.00,30,,,,,,
50742.90341,4,205716524,100,2214900,-1,,2215200,100,2213600.00,30,,,,,,
50742.90699,1,205942760,23,2213700,1,,2215200,100,2213700.00,23,,,,,,
50742.9104,1,205943838,100,2213700,1,,2215200,100,2213700.00,123,,,,,,
50742.91321,3,205943838,100,2213700,1,,2215200,100,2213700.00,23,,,,,,
50742.91326,1,205944580,100,2213800,1,,2215200,100,2213800.00,100,,,,,,
50742.91346,1,205944629,100,2213800,1,,2215200,100,2213800.00,200,,,,,,
50742.91368,3,205944580,100,2213800,1,,2215200,100,2213800.00,100,,,,,,
50742.91372,1,205944698,100,2213900,1,,2215200,100,2213900.00,100,,,,,,
50742.91381,1,205944714,100,2213900,1,,2215200,100,2213900.00,200,,,,,,
50742.914,3,205944698,100,2213900,1,,2215200,100,2213900.00,100,,,,,,
50742.91403,1,205944770,100,2214000,1,,2215200,100,2214000.00,100,,,,,,
50742.91413,1,205944789,100,2214000,1,,2215200,100,2214000.00,200,,,,,,
50742.92726,4,205817208,100,2215200,-1,,2215400,100,2214000.00,200,,,,,,
50742.92806,1,205947465,23,2214000,1,,2215400,100,2214000.00,223,,,,,,
50742.9393,3,205719157,100,2215400,-1,,2215900,100,2214000.00,223,,,,,,
50742.9445,1,205950814,19,2214000,1,,2215900,100,2214000.00,242,,,,,,
50742.97068,3,205934385,100,2215900,-1,,2216000,300,2214000.00,242,,,,,,
50743.08488,1,205955532,10,2214600,1,,2216000,300,2214600.00,10,,,,,,
50743.21432,5,0,100,2215200,-1,,2216000,300,2214600.00,10,,,,,,
50744.33652,3,205899006,300,2216000,-1,,2216100,19,2214600.00,10,,,,,,
50744.33678,1,205969741,4,2214600,1,,2216100,19,2214600.00,14,,,,,,
50744.3369,3,205944661,19,2216100,-1,,2216400,100,2214600.00,14,,,,,,
50744.43834,1,205970380,200,2216300,-1,,2216300,200,2214600.00,14,,,,,,
50745.21022,3,205970380,200,2216300,-1,,2216400,100,2214600.00,14,,,,,,
50745.21059,1,205976894,23,2214600,1,,2216400,100,2214600.00,37,,,,,,
50745.42197,5,0,21,2216300,-1,,2216400,100,2214600.00,37,,,,,,
50745.78469,1,205980593,100,2214900,1,,2216400,100,2214900.00,100,,,,,,
50745.78496,1,205980597,4,2214900,1,,2216400,100,2214900.00,104,,,,,,
50746.04442,3,205720177,100,2216400,-1,,2216600,29,2214900.00,104,,,,,,
50746.04499,3,205969773,19,2216600,-1,,2216600,10,2214900.00,104,,,,,,
50746.04502,1,205982244,23,2214900,1,,2216600,10,2214900.00,127,,,,,,
50746.04503,3,205959774,10,2216600,-1,,2216700,110,2214900.00,127,,,,,,
50746.14015,3,205942684,10,2216700,-1,,2216700,100,2214900.00,127,,,,,,
50746.40284,3,205950380,100,2216700,-1,,2216800,10,2214900.00,127,,,,,,
50746.40361,3,205979445,10,2216800,-1,,2216900,10,2214900.00,127,,,,,,
50746.4042,1,205985344,19,2215000,1,,2216900,10,2215000.00,19,,,,,,
50746.40444,1,205985349,4,2215000,1,,2216900,10,2215000.00,23,,,,,,
50746.40474,1,205985353,23,2215100,1,,2216900,10,2215100.00,23,,,,,,
50746.40505,1,205985357,4,2215100,1,,2216900,10,2215100.00,27,,,,,,
50746.4068,1,205985394,200,2216800,-1,,2216800,200,2215100.00,27,,,,,,
50746.67745,5,0,7,2216700,-1,,2216800,200,2215100.00,27,,,,,,
50746.70398,1,205986877,100,2215100,1,,2216800,200,2215100.00,127,,,,,,
50746.70528,3,205985394,200,2216800,-1,,2216900,10,2215100.00,127,,,,,,
50746.95474,1,205988515,100,2216900,-1,,2216900,110,2215100.00,127,,,,,,
50748.51389,3,205986877,100,2215100,1,,2216900,110,2215100.00,27,,,,,,
50748.56044,1,205999334,200,2216800,-1,,2216800,200,2215100.00,27,,,,,,
50749.74656,1,206011575,100,2216700,-1,,2216700,100,2215100.00,27,,,,,,
50752.61011,1,206025622,100,2216600,-1,,2216600,100,2215100.00,27,,,,,,
50752.63101,3,205985357,4,2215100,1,,2216600,100,2215100.00,23,,,,,,
50752.63673,3,205985353,23,2215100,1,,2216600,100,2215000.00,104,,,,,,
50752.63688,3,205998978,100,2215000,1,,2216600,100,2215000.00,4,,,,,,
50752.74061,1,206033138,23,2216600,-1,,2216600,123,2215000.00,4,,,,,,
50753.90248,1,206044872,100,2216600,-1,,2216600,223,2215000.00,4,,,,,,
50754.02613,3,205985349,4,2215000,1,,2216600,223,2214900.00,104,,,,,,
50754.02623,3,206028426,100,2214900,1,,2216600,223,2214900.00,4,,,,,,
50754.02627,1,206045416,7,2216600,-1,,2216600,230,2214900.00,4,,,,,,
50754.02761,3,205980597,4,2214900,1,,2216600,230,2214800.00,100,,,,,,
50754.03431,3,206045420,100,2214800,1,,2216600,230,2214700.00,9,,,,,,
50754.03442,1,206046705,100,2214700,1,,2216600,230,2214700.00,109,,,,,,
50754.03445,3,206046705,100,2214700,1,,2216600,230,2214700.00,9,,,,,,
50754.03634,1,206046924,19,2216500,-1,,2216500,19,2214700.00,9,,,,,,
50754.04159,3,205985335,9,2214700,1,,2216500,19,2214600.00,114,,,,,,
50754.04167,3,206046724,100,2214600,1,,2216500,19,2214600.00,14,,,,,,
50754.04418,1,206047356,7,2216500,-1,,2216500,26,2214600.00,14,,,,,,
50754.04516,1,206047395,23,2216500,-1,,2216500,49,2214600.00,14,,,,,,
50754.56044,1,206058449,200,2216300,-1,,2216300,200,2214600.00,14,,,,,,
50755.90273,1,206071705,100,2216200,-1,,2216200,100,2214600.00,14,,,,,,
50756.0857,1,206072563,100,2215200,1,,2216200,100,2215200.00,100,,,,,,
50756.56036,1,206075591,100,2216100,-1,,2216100,100,2215200.00,100,,,,,,
50757.41012,3,206075591,100,2216100,-1,,2216200,100,2215200.00,100,,,,,,
50758.86033,1,206086926,100,2216100,-1,,2216100,100,2215200.00,100,,,,,,
50759.26008,3,206086926,100,2216100,-1,,2216200,100,2215200.00,100,,,,,,
50759.90258,3,206071705,100,2216200,-1,,2216300,100,2215200.00,100,,,,,,
50759.90268,1,206091395,100,2216000,-1,,2216000,100,2215200.00,100,,,,,,
50761.75557,3,206091395,100,2216000,-1,,2216300,100,2215200.00,100,,,,,,
50762.75005,1,206108414,100,2215200,1,,2216300,100,2215200.00,200,,,,,,
50766.8253,1,206146485,100,2215200,1,,2216300,100,2215200.00,300,,,,,,
